E번호,단어(Word),출현횟수(Count),절수(Verses),뜻(Meaning),구절주소(References)
E01097,battle,170,163,,"Gen 14:8; Num 21:33; Num 31:14; Num 31:21; Num 31:27; Num 31:28; Num 32:27; Num 32:29; Deu 2:9; Deu 2:24; Deu 3:1; Deu 20:1; Deu 20:2; Deu 20:3; Deu 20:5; Deu 20:6; Deu 20:7; Deu 29:7; Jos 4:13; Jos 8:14; Jos 11:19; Jos 11:20; Jos 22:33; Jdg 8:13; Jdg 20:14; Jdg 20:18; Jdg 20:20; Jdg 20:22; Jdg 20:23; Jdg 20:28; Jdg 20:34; Jdg 20:39; Jdg 20:42; 1Sa 4:1; 1Sa 4:2; 1Sa 7:10; 1Sa 13:22; 1Sa 14:20; 1Sa 14:22; 1Sa 14:23; 1Sa 17:1; 1Sa 17:2; 1Sa 17:8; 1Sa 17:13; 1Sa 17:20; 1Sa 17:21; 1Sa 17:28; 1Sa 17:47; 1Sa 26:10; 1Sa 28:1; 1Sa 29:4; 1Sa 29:9; 1Sa 30:24; 1Sa 31:3; 2Sa 1:4; 2Sa 1:25; 2Sa 2:17; 2Sa 3:30; 2Sa 10:8; 2Sa 10:9; 2Sa 10:13; 2Sa 11:1; 2Sa 11:15; 2Sa 11:25; 2Sa 17:11; 2Sa 18:6; 2Sa 18:8; 2Sa 19:3; 2Sa 19:10; 2Sa 21:17; 2Sa 21:18; 2Sa 21:19; 2Sa 21:20; 2Sa 22:40; 2Sa 23:9; 1Ki 8:44; 1Ki 20:14; 1Ki 20:29; 1Ki 20:39; 1Ki 22:4; 1Ki 22:6; 1Ki 22:15; 1Ki 22:30; 1Ki 22:35; 2Ki 3:7; 2Ki 3:26; 1Ch 5:20; 1Ch 7:11; 1Ch 7:40; 1Ch 10:3; 1Ch 11:13; 1Ch 12:8; 1Ch 12:19; 1Ch 12:33; 1Ch 12:36; 1Ch 12:37; 1Ch 14:15; 1Ch 19:7; 1Ch 19:9; 1Ch 19:10"
E01098,battlement,1,1,,"Deu 22:8"
E01099,battlements,1,1,,"Jer 5:10"
E01100,battles,6,6,,"1Sa 8:20; 1Sa 18:17; 1Sa 25:28; 1Ch 26:27; 2Ch 32:8; Isa 30:32"
E01101,bavai,1,1,,"Neh 3:18"
E01102,bay,6,6,,"Jos 15:2; Jos 15:5; Jos 18:19; Psa 37:35; Zec 6:3; Zec 6:7"
E01103,bazlith,1,1,,"Neh 7:54"
E01104,bazluth,1,1,,"Ezr 2:52"
E01105,bdellium,2,2,,"Gen 2:12; Num 11:7"
E01106,be,7012,5492,,"Gen 1:3; Gen 1:6; Gen 1:9; Gen 1:14; Gen 1:15; Gen 1:22; Gen 1:28; Gen 1:29; Gen 2:18; Gen 2:23; Gen 2:24; Gen 3:5; Gen 3:6; Gen 3:12; Gen 3:16; Gen 4:7; Gen 4:12; Gen 4:14; Gen 4:15; Gen 4:24; Gen 6:3; Gen 6:15; Gen 6:19; Gen 6:21; Gen 8:17; Gen 9:1; Gen 9:2; Gen 9:3; Gen 9:6; Gen 9:7; Gen 9:11; Gen 9:13; Gen 9:14; Gen 9:16; Gen 9:20; Gen 9:25; Gen 9:26; Gen 9:27; Gen 10:8; Gen 11:4; Gen 11:6; Gen 12:2; Gen 12:3; Gen 12:13; Gen 13:8; Gen 13:16; Gen 14:19; Gen 14:20; Gen 15:4; Gen 15:5; Gen 15:13; Gen 15:15; Gen 16:2; Gen 16:3; Gen 16:5; Gen 16:10; Gen 16:12; Gen 17:1; Gen 17:4; Gen 17:5; Gen 17:7; Gen 17:8; Gen 17:10; Gen 17:11; Gen 17:12; Gen 17:13; Gen 17:14; Gen 17:15; Gen 17:16; Gen 17:17; Gen 18:4; Gen 18:11; Gen 18:18; Gen 18:24; Gen 18:25; Gen 18:29; Gen 18:30; Gen 18:31; Gen 18:32; Gen 19:9; Gen 19:15; Gen 19:17; Gen 19:22; Gen 20:9; Gen 21:10; Gen 21:12; Gen 21:30; Gen 22:14; Gen 22:18; Gen 23:8; Gen 24:5; Gen 24:8; Gen 24:14; Gen 24:27; Gen 24:41; Gen 24:44; Gen 24:51; Gen 24:60; Gen 25:22; Gen 25:23"
E01107,beacon,1,1,,"Isa 30:17"
E01108,bealiah,1,1,,"1Ch 12:5"
E01109,bealoth,1,1,,"Jos 15:24"
E01110,beam,15,14,,"Jdg 16:14; 1Sa 17:7; 2Sa 21:19; 1Ki 7:6; 2Ki 6:2; 2Ki 6:5; 1Ch 11:23; 1Ch 20:5; Hab 2:11; Mat 7:3; Mat 7:4; Mat 7:5; Luk 6:41; Luk 6:42"
E01111,beams,12,12,,"1Ki 6:6; 1Ki 6:9; 1Ki 6:36; 1Ki 7:2; 1Ki 7:3; 1Ki 7:12; 2Ch 3:7; Neh 2:8; Neh 3:3; Neh 3:6; Psa 104:3; Sol 1:17"
E01112,beans,2,2,,"2Sa 17:28; Eze 4:9"
E01113,bear,215,208,,"Gen 4:13; Gen 13:6; Gen 16:11; Gen 17:17; Gen 17:19; Gen 17:21; Gen 18:13; Gen 22:23; Gen 30:3; Gen 36:7; Gen 43:9; Gen 44:32; Gen 49:15; Exo 18:22; Exo 20:16; Exo 25:27; Exo 27:7; Exo 28:12; Exo 28:29; Exo 28:30; Exo 28:38; Exo 28:43; Exo 30:4; Exo 37:5; Exo 37:14; Exo 37:15; Exo 37:27; Exo 38:7; Lev 5:1; Lev 5:17; Lev 7:18; Lev 10:17; Lev 12:5; Lev 16:22; Lev 17:16; Lev 19:8; Lev 19:18; Lev 20:17; Lev 20:19; Lev 20:20; Lev 22:9; Lev 22:16; Lev 24:15; Num 1:50; Num 4:15; Num 4:25; Num 5:31; Num 7:9; Num 9:13; Num 11:14; Num 11:17; Num 14:27; Num 14:33; Num 14:34; Num 18:1; Num 18:22; Num 18:23; Num 18:32; Num 30:15; Deu 1:9; Deu 1:12; Deu 1:31; Deu 5:20; Deu 10:8; Deu 28:57; Jos 3:8; Jos 3:13; Jos 4:16; Jos 6:4; Jos 6:6; Jdg 13:3; Jdg 13:5; Jdg 13:7; Rut 1:12; 1Sa 17:34; 1Sa 17:36; 1Sa 17:37; 2Sa 17:8; 2Sa 18:19; 2Sa 18:20; 1Ki 3:21; 1Ki 21:10; 2Ki 18:14; 2Ki 19:30; 1Ch 5:18; 2Ch 2:2; Est 1:22; Psa 75:3; Psa 89:50; Psa 91:12; Pro 9:12; Pro 12:24; Pro 17:12; Pro 18:14; Pro 28:15; Pro 30:21; Sol 4:2; Isa 1:14; Isa 7:14; Isa 11:7"
E01114,beard,16,15,,"Lev 13:29; Lev 13:30; Lev 14:9; Lev 19:27; Lev 21:5; 1Sa 17:35; 1Sa 21:13; 2Sa 19:24; 2Sa 20:9; Ezr 9:3; Psa 133:2; Isa 7:20; Isa 15:2; Jer 48:37; Eze 5:1"
E01115,beards,4,4,,"2Sa 10:4; 2Sa 10:5; 1Ch 19:5; Jer 41:5"
E01116,bearers,3,3,,"2Ch 2:18; 2Ch 34:13; Neh 4:10"
E01117,bearest,5,5,,"Jdg 13:3; Psa 106:4; Joh 8:13; Rom 11:18; Gal 4:27"
E01118,beareth,25,24,,"Lev 11:25; Lev 11:28; Lev 11:40; Lev 15:10; Num 11:12; Deu 25:6; Deu 29:18; Deu 29:23; Deu 32:11; Job 16:8; Job 24:21; Pro 25:18; Pro 29:2; Sol 6:6; Joe 2:22; Mat 13:23; Joh 5:32; Joh 8:18; Joh 15:2; Rom 8:16; Rom 13:4; 1Co 13:7; Heb 6:8; 1Jo 5:6"
E01119,bearing,22,22,,"Gen 1:29; Gen 16:2; Gen 29:35; Gen 30:9; Gen 37:25; Num 10:17; Num 10:21; Jos 3:3; Jos 3:14; Jos 6:8; Jos 6:13; 1Sa 17:7; 2Sa 15:24; Psa 126:6; Mar 14:13; Luk 22:10; Joh 19:17; Rom 2:15; Rom 9:1; 2Co 4:10; Heb 2:4; Heb 13:13"
E01120,bears,2,2,,"2Ki 2:24; Isa 59:11"
E01121,beast,181,158,,"Gen 1:24; Gen 1:25; Gen 1:30; Gen 2:19; Gen 2:20; Gen 3:1; Gen 3:14; Gen 6:7; Gen 7:2; Gen 7:14; Gen 7:21; Gen 8:19; Gen 8:20; Gen 9:2; Gen 9:5; Gen 9:10; Gen 34:23; Gen 37:20; Gen 37:33; Exo 8:17; Exo 8:18; Exo 9:9; Exo 9:10; Exo 9:19; Exo 9:22; Exo 9:25; Exo 11:7; Exo 12:12; Exo 13:2; Exo 13:12; Exo 13:15; Exo 19:13; Exo 21:34; Exo 22:5; Exo 22:10; Exo 22:19; Exo 23:29; Lev 5:2; Lev 7:21; Lev 7:24; Lev 7:25; Lev 7:26; Lev 11:26; Lev 11:39; Lev 11:47; Lev 17:13; Lev 18:23; Lev 20:15; Lev 20:16; Lev 20:25; Lev 24:18; Lev 24:21; Lev 25:7; Lev 27:9; Lev 27:10; Lev 27:11; Lev 27:27; Lev 27:28; Num 3:13; Num 8:17; Num 31:26; Num 31:47; Deu 4:17; Deu 14:6; Deu 27:21; Jdg 20:48; 2Ki 14:9; 2Ch 25:18; Neh 2:12; Neh 2:14; Job 39:15; Psa 36:6; Psa 50:10; Psa 73:22; Psa 80:13; Psa 104:11; Psa 135:8; Psa 147:9; Pro 12:10; Ecc 3:19; Ecc 3:21; Isa 35:9; Isa 43:20; Isa 46:1; Isa 63:14; Jer 7:20; Jer 9:10; Jer 21:6; Jer 27:5; Jer 31:27; Jer 32:43; Jer 33:10; Jer 33:12; Jer 36:29; Jer 50:3; Jer 51:62; Eze 14:13; Eze 14:17; Eze 14:19; Eze 14:21"
E01122,beasts,156,145,,"Gen 7:2; Gen 7:8; Gen 31:39; Gen 36:6; Gen 45:17; Exo 11:5; Exo 22:31; Exo 23:11; Lev 7:24; Lev 11:2; Lev 11:3; Lev 11:27; Lev 11:46; Lev 17:15; Lev 20:25; Lev 22:8; Lev 26:6; Lev 26:22; Lev 27:26; Num 18:15; Num 20:8; Num 20:11; Num 31:11; Num 31:30; Num 35:3; Deu 7:22; Deu 14:4; Deu 14:6; Deu 28:26; Deu 32:24; 1Sa 17:44; 1Sa 17:46; 2Sa 21:10; 1Ki 4:33; 1Ki 18:5; 2Ki 3:17; 2Ch 32:28; Ezr 1:4; Ezr 1:6; Job 5:22; Job 5:23; Job 12:7; Job 18:3; Job 35:11; Job 37:8; Job 40:20; Psa 8:7; Psa 49:12; Psa 49:20; Psa 50:11; Psa 79:2; Psa 104:20; Psa 104:25; Psa 148:10; Pro 9:2; Pro 30:30; Ecc 3:18; Ecc 3:19; Isa 1:11; Isa 13:21; Isa 13:22; Isa 18:6; Isa 30:6; Isa 34:14; Isa 40:16; Isa 46:1; Isa 56:9; Isa 66:20; Jer 7:33; Jer 12:4; Jer 12:9; Jer 15:3; Jer 16:4; Jer 19:7; Jer 27:6; Jer 28:14; Jer 34:20; Jer 50:39; Eze 5:17; Eze 8:10; Eze 14:15; Eze 29:5; Eze 31:6; Eze 31:13; Eze 32:4; Eze 32:13; Eze 33:27; Eze 34:5; Eze 34:25; Eze 38:20; Eze 39:4; Dan 2:38; Dan 4:12; Dan 4:14; Dan 4:15; Dan 4:21; Dan 4:23; Dan 4:25; Dan 4:32; Dan 5:21"
E01123,beat,36,36,,"Exo 30:36; Exo 39:3; Num 11:8; Deu 25:3; Jdg 8:17; Jdg 9:45; Jdg 19:22; Rut 2:17; 2Sa 22:43; 2Ki 3:25; 2Ki 13:25; 2Ki 23:12; Psa 18:42; Psa 89:23; Pro 23:14; Isa 2:4; Isa 3:15; Isa 27:12; Isa 41:15; Joe 3:10; Jon 4:8; Mic 4:3; Mic 4:13; Mat 7:25; Mat 7:27; Mat 21:35; Mar 4:37; Mar 12:3; Luk 6:48; Luk 6:49; Luk 12:45; Luk 20:10; Luk 20:11; Act 16:22; Act 18:17; Act 22:19"
E01124,beaten,40,37,,"Exo 5:14; Exo 5:16; Exo 25:18; Exo 25:31; Exo 25:36; Exo 27:20; Exo 29:40; Exo 37:7; Exo 37:17; Exo 37:22; Lev 2:14; Lev 2:16; Lev 16:12; Lev 24:2; Num 8:4; Num 28:5; Deu 25:2; Jos 8:15; 2Sa 2:17; 1Ki 10:16; 1Ki 10:17; 2Ch 2:10; 2Ch 9:15; 2Ch 9:16; 2Ch 34:7; Pro 23:35; Isa 27:9; Isa 28:27; Isa 30:31; Jer 46:5; Mic 1:7; Mar 13:9; Luk 12:47; Luk 12:48; Act 5:40; Act 16:37; 2Co 11:25"
E01125,beatest,2,2,,"Deu 24:20; Pro 23:13"
E01126,beateth,1,1,,"1Co 9:26"
E01127,beating,3,3,,"1Sa 14:16; Mar 12:5; Act 21:32"
E01128,beauties,1,1,,"Psa 110:3"
E01129,beautiful,23,23,,"Gen 29:17; Deu 21:11; 1Sa 16:12; 1Sa 25:3; 2Sa 11:2; Est 2:7; Psa 48:2; Ecc 3:11; Sol 6:4; Sol 7:1; Isa 4:2; Isa 52:1; Isa 52:7; Isa 64:11; Jer 13:20; Jer 48:17; Eze 16:12; Eze 16:13; Eze 23:42; Mat 23:27; Act 3:2; Act 3:10; Rom 10:15"
E01130,beautify,3,3,,"Ezr 7:27; Psa 149:4; Isa 60:13"
E01131,beauty,49,49,,"Exo 28:2; Exo 28:40; 2Sa 1:19; 2Sa 14:25; 1Ch 16:29; 2Ch 3:6; 2Ch 20:21; Est 1:11; Job 40:10; Psa 27:4; Psa 29:2; Psa 39:11; Psa 45:11; Psa 49:14; Psa 50:2; Psa 90:17; Psa 96:6; Psa 96:9; Pro 6:25; Pro 20:29; Pro 31:30; Isa 3:24; Isa 13:19; Isa 28:1; Isa 28:4; Isa 28:5; Isa 33:17; Isa 44:13; Isa 53:2; Isa 61:3; Lam 1:6; Lam 2:1; Lam 2:15; Eze 7:20; Eze 16:14; Eze 16:15; Eze 16:25; Eze 27:3; Eze 27:4; Eze 27:11; Eze 28:7; Eze 28:12; Eze 28:17; Eze 31:8; Eze 32:19; Hos 14:6; Zec 9:17; Zec 11:7; Zec 11:10"
E01132,bebai,6,5,,"Ezr 2:11; Ezr 8:11; Ezr 10:28; Neh 7:16; Neh 10:15"
E01133,became,106,101,,"Gen 2:7; Gen 2:10; Gen 6:4; Gen 19:26; Gen 20:12; Gen 21:20; Gen 24:67; Gen 26:13; Gen 44:32; Gen 47:20; Gen 47:26; Gen 49:15; Exo 2:10; Exo 4:3; Exo 4:4; Exo 7:10; Exo 7:12; Exo 8:17; Exo 9:10; Exo 9:24; Exo 36:13; Num 12:10; Num 26:10; Deu 26:5; Jos 7:5; Jos 14:14; Jos 24:32; Jdg 1:30; Jdg 1:33; Jdg 1:35; Jdg 8:27; Jdg 15:14; Jdg 17:5; Jdg 17:12; Rut 4:16; 1Sa 10:12; 1Sa 16:21; 1Sa 18:29; 1Sa 22:2; 1Sa 25:37; 1Sa 25:42; 2Sa 2:25; 2Sa 4:4; 2Sa 8:2; 2Sa 8:6; 2Sa 8:14; 2Sa 11:27; 1Ki 11:24; 1Ki 12:30; 1Ki 13:6; 1Ki 13:33; 1Ki 13:34; 2Ki 17:3; 2Ki 17:15; 2Ki 24:1; 1Ch 18:2; 1Ch 18:6; 1Ch 18:13; 1Ch 19:19; 2Ch 27:6; Neh 9:25; Est 8:17; Psa 69:11; Psa 83:10; Psa 109:25; Jer 51:30; Eze 17:6; Eze 19:3; Eze 19:6; Eze 23:10; Eze 31:5; Eze 34:5; Eze 34:8; Eze 36:4; Dan 2:35; Dan 8:4; Dan 10:15; Oba 1:12; Mat 28:4; Mar 9:3; Act 10:10; Rom 1:21; Rom 1:22; Rom 6:18; 1Co 9:20; 1Co 9:22; 1Co 13:11; 2Co 8:9; Phi 2:8; 1Th 1:6; 1Th 2:14; Heb 2:10; Heb 5:9; Heb 7:26; Heb 10:33; Heb 11:7; Rev 6:12; Rev 8:8; Rev 8:11; Rev 16:3"
E01134,becamest,2,2,,"1Ch 17:22; Eze 16:8"
E01135,because,1209,1138,,"Gen 2:3; Gen 2:23; Gen 3:10; Gen 3:14; Gen 3:17; Gen 3:20; Gen 5:29; Gen 7:7; Gen 11:9; Gen 12:13; Gen 12:17; Gen 16:11; Gen 18:20; Gen 19:13; Gen 20:11; Gen 20:18; Gen 21:11; Gen 21:12; Gen 21:13; Gen 21:25; Gen 21:31; Gen 22:16; Gen 22:18; Gen 25:21; Gen 25:28; Gen 26:5; Gen 26:7; Gen 26:9; Gen 26:20; Gen 27:20; Gen 27:23; Gen 27:41; Gen 27:46; Gen 28:11; Gen 29:15; Gen 29:33; Gen 29:34; Gen 30:18; Gen 30:20; Gen 31:30; Gen 31:31; Gen 32:32; Gen 33:11; Gen 34:7; Gen 34:13; Gen 34:19; Gen 34:27; Gen 35:7; Gen 36:7; Gen 37:3; Gen 38:15; Gen 38:26; Gen 39:9; Gen 39:23; Gen 41:32; Gen 41:57; Gen 43:18; Gen 43:32; Gen 46:30; Gen 47:20; Gen 49:4; Exo 1:12; Exo 1:19; Exo 1:21; Exo 2:10; Exo 4:26; Exo 5:21; Exo 8:12; Exo 9:11; Exo 12:39; Exo 13:8; Exo 14:11; Exo 17:7; Exo 17:16; Exo 18:15; Exo 19:18; Exo 29:33; Exo 29:34; Exo 32:35; Exo 40:35; Lev 6:4; Lev 6:9; Lev 10:13; Lev 11:4; Lev 11:5; Lev 11:6; Lev 14:48; Lev 15:2; Lev 16:16; Lev 19:8; Lev 19:20; Lev 20:3; Lev 21:23; Lev 22:7; Lev 22:25; Lev 26:10; Lev 26:35; Lev 26:43; Num 3:13; Num 6:7"
E01136,becher,5,4,,"Gen 46:21; Num 26:35; 1Ch 7:6; 1Ch 7:8"
E01137,bechorath,1,1,,"1Sa 9:1"
E01138,beckoned,6,6,,"Luk 1:22; Luk 5:7; Joh 13:24; Act 19:33; Act 21:40; Act 24:10"
E01139,beckoning,2,2,,"Act 12:17; Act 13:16"
E01140,become,135,130,,"Gen 3:22; Gen 9:15; Gen 18:18; Gen 24:35; Gen 32:10; Gen 34:16; Gen 37:20; Gen 48:19; Exo 4:9; Exo 7:9; Exo 7:19; Exo 8:16; Exo 9:9; Exo 15:2; Exo 15:6; Exo 23:29; Exo 32:1; Exo 32:23; Lev 19:29; Num 5:24; Num 5:27; Deu 27:9; Deu 28:37; Jos 9:13; Jdg 16:17; 1Sa 28:16; 2Sa 7:24; 1Ki 2:15; 1Ki 14:3; 2Ki 21:14; 2Ki 22:19; Est 2:11; Job 7:5; Job 15:28; Job 21:7; Job 30:19; Job 30:21; Psa 14:3; Psa 28:1; Psa 53:3; Psa 62:10; Psa 69:8; Psa 69:22; Psa 79:4; Psa 109:7; Psa 118:14; Psa 118:21; Psa 118:22; Psa 119:83; Pro 29:21; Isa 1:21; Isa 1:22; Isa 7:24; Isa 12:2; Isa 14:10; Isa 19:11; Isa 19:13; Isa 29:11; Isa 34:9; Isa 35:7; Isa 59:6; Isa 60:22; Jer 2:5; Jer 3:1; Jer 5:13; Jer 5:27; Jer 7:11; Jer 10:21; Jer 22:5; Jer 26:18; Jer 49:13; Jer 50:23; Jer 50:37; Jer 51:37; Jer 51:41; Lam 1:1; Lam 1:2; Lam 1:6; Lam 1:11; Lam 4:1; Lam 4:3; Lam 4:8; Eze 22:4; Eze 22:18; Eze 22:19; Eze 26:5; Eze 36:35; Eze 37:17; Dan 4:22; Dan 9:16; Dan 11:23; Hos 12:8; Hos 13:15; Hos 13:16; Jon 4:5; Mic 3:12; Zep 1:13; Zep 2:15; Zec 4:7; Mat 18:3"
E01141,becometh,15,15,,"Psa 93:5; Pro 10:4; Pro 17:7; Pro 17:18; Ecc 4:14; Mat 3:15; Mat 13:22; Mat 13:32; Mar 4:19; Mar 4:32; Rom 16:2; Eph 5:3; Phi 1:27; 1Ti 2:10; Tit 2:3"
E01142,bed,91,88,,"Gen 47:31; Gen 48:2; Gen 49:4; Gen 49:33; Exo 8:3; Exo 21:18; Lev 15:4; Lev 15:5; Lev 15:21; Lev 15:23; Lev 15:24; Lev 15:26; 1Sa 19:13; 1Sa 19:15; 1Sa 19:16; 1Sa 28:23; 2Sa 4:5; 2Sa 4:7; 2Sa 4:11; 2Sa 11:2; 2Sa 11:13; 2Sa 13:5; 1Ki 1:47; 1Ki 17:19; 1Ki 21:4; 2Ki 1:4; 2Ki 1:6; 2Ki 1:16; 2Ki 4:10; 2Ki 4:21; 2Ki 4:32; 1Ch 5:1; 2Ch 16:14; 2Ch 24:25; Est 7:8; Job 7:13; Job 17:13; Job 33:15; Job 33:19; Psa 4:4; Psa 6:6; Psa 36:4; Psa 41:3; Psa 63:6; Psa 132:3; Psa 139:8; Pro 7:16; Pro 7:17; Pro 22:27; Pro 26:14; Sol 1:16; Sol 3:1; Sol 3:7; Sol 5:13; Isa 28:20; Isa 57:7; Isa 57:8; Eze 23:17; Eze 23:41; Eze 32:25; Dan 2:28; Dan 2:29; Dan 4:5; Dan 4:10; Dan 4:13; Dan 7:1; Amo 3:12; Mat 9:2; Mat 9:6; Mar 2:4; Mar 2:9; Mar 2:11; Mar 2:12; Mar 4:21; Mar 7:30; Luk 5:18; Luk 8:16; Luk 11:7; Luk 17:34; Joh 5:8; Joh 5:9; Joh 5:10; Joh 5:11; Joh 5:12; Act 9:33; Act 9:34; Heb 13:4; Rev 2:22"
E01143,bedad,2,2,,"Gen 36:35; 1Ch 1:46"
E01144,bedan,2,2,,"1Sa 12:11; 1Ch 7:17"
E01145,bedchamber,6,6,,"Exo 8:3; 2Sa 4:7; 2Ki 6:12; 2Ki 11:2; 2Ch 22:11; Ecc 10:20"
E01146,bedeiah,1,1,,"Ezr 10:35"
E01147,beds,10,10,,"2Sa 17:28; Est 1:6; Psa 149:5; Sol 6:2; Isa 57:2; Hos 7:14; Amo 6:4; Mic 2:1; Mar 6:55; Act 5:15"
E01148,bedstead,2,1,,"Deu 3:11"
E01149,bee,1,1,,"Isa 7:18"
E01150,beeliada,1,1,,"1Ch 14:7"
E01151,beelzebub,7,7,,"Mat 10:25; Mat 12:24; Mat 12:27; Mar 3:22; Luk 11:15; Luk 11:18; Luk 11:19"
E01152,been,331,307,,"Gen 13:3; Gen 26:8; Gen 31:5; Gen 31:38; Gen 31:41; Gen 31:42; Gen 38:26; Gen 45:6; Gen 46:32; Gen 46:34; Gen 47:9; Exo 2:22; Exo 9:18; Exo 14:12; Exo 18:3; Exo 21:29; Exo 34:10; Lev 10:19; Lev 13:7; Num 19:20; Deu 2:7; Deu 4:32; Deu 9:7; Deu 9:24; Deu 15:18; Deu 21:3; Deu 31:27; Jos 7:7; Jos 9:4; Jos 10:27; Jos 23:9; Jdg 16:8; Jdg 16:17; Rut 2:11; 1Sa 1:13; 1Sa 4:7; 1Sa 4:9; 1Sa 4:17; 1Sa 9:24; 1Sa 14:29; 1Sa 14:30; 1Sa 14:38; 1Sa 15:21; 1Sa 18:19; 1Sa 19:4; 1Sa 20:13; 1Sa 21:5; 1Sa 25:28; 1Sa 25:34; 1Sa 29:3; 1Sa 29:6; 1Sa 29:8; 2Sa 1:21; 2Sa 1:26; 2Sa 12:8; 2Sa 13:20; 2Sa 13:32; 2Sa 14:32; 2Sa 15:34; 1Ki 1:37; 1Ki 2:26; 1Ki 14:8; 1Ki 16:31; 1Ki 17:7; 1Ki 19:10; 1Ki 19:14; 2Ki 4:13; 2Ki 20:12; 1Ch 17:8; 1Ch 28:3; 1Ch 29:25; 2Ch 1:12; 2Ch 15:3; 2Ch 23:9; Ezr 2:1; Ezr 4:18; Ezr 4:19; Ezr 4:20; Ezr 5:16; Ezr 8:35; Ezr 9:2; Ezr 9:4; Ezr 9:7; Ezr 9:8; Ezr 10:6; Ezr 10:8; Neh 2:1; Neh 5:15; Neh 7:6; Neh 13:10; Est 2:6; Est 2:12; Est 4:11; Est 6:3; Est 7:4; Job 3:13; Job 3:16; Job 10:19; Job 22:9; Job 31:9"
E01153,beer,2,2,,"Num 21:16; Jdg 9:21"
E01154,beera,1,1,,"1Ch 7:37"
E01155,beerah,1,1,,"1Ch 5:6"
E01156,beerelim,1,1,,"Isa 15:8"
E01157,beeri,2,2,,"Gen 26:34; Hos 1:1"
E01158,beerlahairoi,1,1,,"Gen 16:14"
E01159,beeroth,6,6,,"Deu 10:6; Jos 9:17; Jos 18:25; 2Sa 4:2; Ezr 2:25; Neh 7:29"
E01160,beerothite,4,4,,"2Sa 4:2; 2Sa 4:5; 2Sa 4:9; 2Sa 23:37"
E01161,beerothites,1,1,,"2Sa 4:3"
E01162,beersheba,34,33,,"Gen 21:14; Gen 21:31; Gen 21:32; Gen 21:33; Gen 22:19; Gen 26:23; Gen 26:33; Gen 28:10; Gen 46:1; Gen 46:5; Jos 15:28; Jos 19:2; Jdg 20:1; 1Sa 3:20; 1Sa 8:2; 2Sa 3:10; 2Sa 17:11; 2Sa 24:2; 2Sa 24:7; 2Sa 24:15; 1Ki 4:25; 1Ki 19:3; 2Ki 12:1; 2Ki 23:8; 1Ch 4:28; 1Ch 21:2; 2Ch 19:4; 2Ch 24:1; 2Ch 30:5; Neh 11:27; Neh 11:30; Amo 5:5; Amo 8:14"
E01163,bees,3,3,,"Deu 1:44; Jdg 14:8; Psa 118:12"
E01164,beeshterah,1,1,,"Jos 21:27"
E01165,beetle,1,1,,"Lev 11:22"
E01166,beeves,7,7,,"Lev 22:19; Lev 22:21; Num 31:28; Num 31:30; Num 31:33; Num 31:38; Num 31:44"
E01167,befall,9,9,,"Gen 42:4; Gen 42:38; Gen 44:29; Gen 49:1; Deu 31:17; Deu 31:29; Psa 91:10; Dan 10:14; Act 20:22"
E01168,befallen,7,7,,"Lev 10:19; Num 20:14; Deu 31:21; Jdg 6:13; 1Sa 20:26; Est 6:13; Mat 8:33"
E01169,befalleth,3,1,,"Ecc 3:19"
E01170,befell,5,5,,"Gen 42:29; Jos 2:23; 2Sa 19:7; Mar 5:16; Act 20:19"
E01171,before,1798,1648,,"Gen 2:5; Gen 6:11; Gen 6:13; Gen 7:1; Gen 10:9; Gen 11:28; Gen 12:15; Gen 13:9; Gen 13:10; Gen 13:13; Gen 17:1; Gen 17:18; Gen 18:8; Gen 18:22; Gen 19:4; Gen 19:13; Gen 19:27; Gen 20:15; Gen 23:3; Gen 23:12; Gen 23:17; Gen 23:18; Gen 23:19; Gen 24:7; Gen 24:15; Gen 24:33; Gen 24:40; Gen 24:45; Gen 24:51; Gen 25:9; Gen 25:18; Gen 27:4; Gen 27:7; Gen 27:10; Gen 27:33; Gen 29:26; Gen 30:30; Gen 30:33; Gen 30:38; Gen 30:39; Gen 30:41; Gen 31:2; Gen 31:5; Gen 31:32; Gen 31:35; Gen 31:37; Gen 32:3; Gen 32:16; Gen 32:17; Gen 32:20; Gen 32:21; Gen 33:3; Gen 33:12; Gen 33:14; Gen 33:18; Gen 34:10; Gen 36:31; Gen 37:18; Gen 40:9; Gen 41:43; Gen 41:46; Gen 41:50; Gen 42:6; Gen 42:24; Gen 43:9; Gen 43:14; Gen 43:15; Gen 43:33; Gen 43:34; Gen 44:14; Gen 45:1; Gen 45:5; Gen 45:7; Gen 45:28; Gen 46:28; Gen 47:6; Gen 47:7; Gen 47:10; Gen 47:19; Gen 48:5; Gen 48:15; Gen 48:20; Gen 49:8; Gen 49:30; Gen 50:13; Gen 50:16; Gen 50:18; Exo 4:3; Exo 4:21; Exo 6:12; Exo 6:30; Exo 7:9; Exo 7:10; Exo 8:20; Exo 8:26; Exo 9:10; Exo 9:11; Exo 9:13; Exo 10:1; Exo 10:3"
E01172,beforehand,5,5,,"Mar 13:11; 2Co 9:5; 1Ti 5:24; 1Ti 5:25; 1Pe 1:11"
E01173,beforetime,11,10,,"Deu 2:12; Jos 11:10; Jos 20:5; 1Sa 9:9; 1Sa 10:11; 2Sa 7:10; 2Ki 13:5; Neh 2:1; Isa 41:26; Act 8:9"
